name,ra,dec,trigger_time,t90,fluence,trigger_name,log_t90,log_fluence,cluster_t90,cluster_fluence,cluster_both
GRB211219910,68.54,-63.18,59567.90956,73.729,7.832e-06,bn211219910,1.8676383494174518,-5.106121776111592,0,0,0
GRB200803149,311.29,-63.08,59064.14892,118.274,3.0893e-05,bn200803149,2.0728892884727084,-4.510138509783915,0,0,0
GRB090304216,195.9,-73.4,54894.21584,2.816,8.9864e-07,bn090304216,0.44963280469393996,-6.046365928841584,1,1,1
GRB151026523,107.39,-73.32,57321.52267,63.232,4.3163e-06,bn151026523,1.8009369254397858,-5.364878316133864,0,0,0
GRB160625230,314.53,-73.26,57564.2305,43.265,3.3536e-06,bn160625230,1.636136718089061,-5.474475789127598,0,0,0
GRB100604287,248.3,-73.19,55351.28721,13.44,5.5087e-06,bn100604287,1.1283993010313826,-5.258942994639401,0,0,0
GRB140213807,105.218,-73.136,56701.80662,18.624,2.1248e-05,bn140213807,1.2700729862888704,-4.672679898385778,0,0,0
GRB090922605,38.36,-73.08,55096.60465,52.736,4.5135e-06,bn090922605,1.7221071939162593,-5.345476931188709,0,0,0
GRB090513941,99.1,-72.9,54964.94138,11.776,1.0415e-06,bn090513941,1.0709978338730486,-5.982299028775883,0,1,0
GRB130425327,17.78,-72.85,56407.32727,62.209,4.1678e-05,bn130425327,1.7938532271637428,-4.380092087652961,0,0,0
GRB160325291,15.6521,-72.6967,57472.29122,42.945,1.8598e-05,bn160325291,1.6329126171900863,-4.7305314214629295,0,0,0
GRB091102607,72.6161,-72.5197,55137.60739,6.656,1.8772e-06,bn091102607,0.8232133785312327,-5.7264663198487025,0,1,0
GRB231214850,305.686,-72.433,60292.85029,20.992,1.9361e-05,bn231214850,1.3220538383841367,-4.713069971905781,0,0,0
GRB100926595,222.75,-72.35,55465.59518,32.256,6.9728e-06,bn100926595,1.5086105238934029,-5.156586563069799,0,0,0
GRB191112369,164.42,-72.27,58799.36896,50.432,8.2268e-06,bn191112369,1.702706200084929,-5.084763781618339,0,0,0
GRB200616048,116.16,-72.23,59016.0481,23.297,2.758e-06,bn200616048,1.3673000183230521,-5.559389991727655,0,0,0
GRB191031780,115.862,-62.335,58787.78005,77.825,1.106e-05,bn191031780,1.891119134934951,-4.956240946335854,0,0,0
GRB090120627,38.1,-72.2,54851.62665,1.856,7.6823e-07,bn090120627,0.26857820587765197,-6.114452209139002,1,1,1
GRB141022061,241.901,-72.129,56952.06098,11.52,5.602e-07,bn141022061,1.0614525167863653,-6.2515793775324315,0,1,1
GRB170113420,61.735,-71.933,57766.41956,49.152,2.0371e-06,bn170113420,1.691541202851143,-5.69096633249586,0,1,0
GRB120827216,222.74,-71.89,56166.21557,5.056,3.3669e-06,bn120827216,0.7038071511711718,-5.472756883611911,1,0,0
GRB100517639,52.73,-71.87,55333.63887,5.44,2.9107e-06,bn100517639,0.735598979531717,-5.535987633750586,0,0,0
GRB090802666,267.02,-71.77,55045.66555,27.52,2.7698e-06,bn090802666,1.4396484453445229,-5.557535909719715,0,0,0
GRB110618366,176.808,-71.688,55730.36639,163.843,6.2375e-05,bn110618366,2.214427894043076,-4.204988745105413,0,0,0
GRB090516137,122.2,-71.62,54967.13704,110.594,1.6153e-05,bn090516137,2.043731569977208,-4.791744118305155,0,0,0
GRB190906767,171.84,-71.57,58732.76747,23.04,2.2883e-06,bn190906767,1.362482493600761,-5.64046806090637,0,1,0
GRB210501205,357.84,-71.3,59335.20486,8.192,4.7016e-07,bn210501205,0.9133899966462153,-6.327661960480098,0,1,1
GRB230729294,0.55,-62.25,60154.29357,0.832,1.1692e-07,bn230729294,-0.07987615172102978,-6.9317399062253005,1,1,1
GRB130320560,195.539,-71.259,56371.56012,340.992,5.7803e-05,bn130320560,2.5327441914197526,-4.238048869593456,0,0,0
GRB231224868,102.29,-71.17,60302.86755,0.832,2.3693e-07,bn231224868,-0.07987615172102978,-6.625196683483917,1,1,1
GRB201104001,81.4,-71.1,59157.00066,52.48,1.3058e-05,bn201104001,1.7199938346430321,-4.884120009856085,0,0,0
GRB120711115,94.69,-71.0,56119.11451,44.033,0.00019428,bn120711115,1.643778285126262,-3.7115716816585596,0,0,0
GRB200219317,342.638,-59.12,58898.31723,1.152,1.5848e-06,bn200219317,0.06145285607876731,-5.799998134593398,1,1,1
GRB090927422,343.95,-70.98,55101.42173,0.512,3.0258e-07,bn090927422,-0.2907291907935876,-6.51901627470447,1,1,1
GRB180801492,3.38,-70.68,58331.49215,7.424,1.3352e-06,bn180801492,0.8706380217095196,-5.874421150997815,0,1,1
GRB171212434,39.44,-70.62,58099.43355,32.001,5.0312e-06,bn171212434,1.5051635633816902,-5.298319786339495,0,0,0
GRB230617926,139.45,-70.53,60112.92606,2.56,1.4248e-07,bn230617926,0.40824013495809847,-6.845941389623029,1,1,1
GRB140616165,104.94,-70.51,56824.16464,0.512,2.8079e-07,bn140616165,-0.2907291907935876,-6.551463721895343,1,1,1
GRB240517612,249.93,-58.31,60447.61239,24.32,6.8598e-07,bn240517612,1.3859635884582004,-6.1636252406593615,0,1,0
GRB090606471,146.94,-70.49,54988.47093,8.064,9.4591e-07,bn090606471,0.9065505729574093,-6.024104272771711,0,1,1
GRB230709735,267.56,-70.47,60134.73503,0.192,5.8382e-06,bn230709735,-0.7166965093519143,-5.2337135926304486,1,0,1
GRB130505955,344.47,-70.47,56417.95505,50.241,9.873e-06,bn130505955,1.7010582836838688,-5.005546464198538,0,0,0
GRB200120962,137.134,-70.4363,58868.96175,12.8,8.6054e-06,bn200120962,1.1072100035771235,-5.065223891061878,0,0,0
GRB191111547,239.41,-70.42,58798.54665,158.212,8.6363e-06,bn191111547,2.1992394233487516,-5.063667251264882,0,0,0
GRB220610295,229.64,-57.8,59740.29493,17.664,7.8335e-06,bn220610295,1.247089080635522,-5.10603860820657,0,0,0
GRB171020813,234.6,-70.16,58046.81288,19.2,1.9737e-06,bn171020813,1.2833012513230533,-5.704696855362848,0,1,0
GRB080717543,147.3,-70.0,54664.54346,36.608,4.4599e-06,bn080717543,1.5635760146402875,-5.350665141287858,0,0,0
GRB100429999,89.09,-69.96,55315.9999,25.024,2.7847e-06,bn100429999,1.398356748734872,-5.555205989723768,0,0,0
GRB180630335,133.07,-69.94,58299.33541,48.896,2.9586e-06,bn180630335,1.6892733414415813,-5.528899068279617,0,0,0
GRB120107384,246.4,-69.93,55933.38351,23.04,6.532e-06,bn120107384,1.362482493600761,-5.1849471752648615,0,0,0
GRB080905570,96.9,-69.8,54714.57048,26.624,4.0911e-06,bn080905570,1.4252733209227721,-5.38814928931774,0,0,0
GRB131204937,309.67,-69.67,56630.93678,29.952,1.6482e-06,bn131204937,1.4764258415576932,-5.782963741372374,0,1,0
GRB130327350,218.09,-69.51,56378.35005,31.233,5.1995e-05,bn130327350,1.4946137151019252,-4.28403758219657,0,0,0
GRB220730659,225.021,-69.497,59790.65897,0.16,9.3652e-07,bn220730659,-0.7958773030120456,-6.028436572801109,1,1,1
GRB230320150,270.47,-57.33,60023.14958,16.128,3.9786e-06,bn230320150,1.2075805416934118,-5.4002588060801555,0,0,0
GRB090725838,281.88,-69.49,55037.83774,13.76,2.3588e-06,bn090725838,1.1386184654615903,-5.627290469614075,0,1,0
GRB140322424,250.3,-69.45,56738.42435,10.496,2.0052e-06,bn140322424,1.021023863408725,-5.697820646186798,0,1,0
GRB210520797,123.0,-69.4,59354.79656,56.065,2.8451e-06,bn210520797,1.748691834234721,-5.545887199974187,0,0,0
GRB200924386,317.3,-56.4,59116.38566,2.816,6.3666e-07,bn200924386,0.44963280469393996,-6.196024225931341,1,1,1
GRB150902733,214.926,-69.361,57267.73309,13.568,8.3192e-05,bn150902733,1.1325158669213697,-4.079917912763409,0,0,0
GRB170625692,106.7,-69.35,57929.69152,22.784,1.9512e-06,bn170625692,1.357629991018142,-5.709675955449893,0,1,0
GRB240519213,293.91,-69.35,60449.21319,11.325,8.1484e-06,bn240519213,1.0540382490331663,-5.088922330116322,0,0,0
GRB180804931,109.36,-69.32,58334.931,18.432,8.1538e-06,bn180804931,1.265572485305101,-5.088634619069109,0,0,0
GRB140110411,50.64,-69.29,56667.41116,0.768,4.5951e-08,bn140110411,-0.11463821448124949,-7.336760934636155,1,1,1
GRB200223814,248.39,-55.79,58902.81393,65.281,4.4902e-06,bn200223814,1.8147868051429152,-5.347724642517357,0,0,0
GRB130218261,69.31,-69.13,56341.26141,37.121,9.4331e-06,bn130218261,1.5696196788322478,-5.025340957676661,0,0,0
GRB130420422,117.06,-69.03,56402.42233,27.328,3.7707e-06,bn130420422,1.436607864900834,-5.4235665015906145,0,0,0
GRB081226044,120.5,-69.0,54826.04418,0.832,4.303e-07,bn081226044,-0.07987615172102978,-6.366127737341667,1,1,1
GRB171024977,210.53,-68.91,58050.97731,35.072,9.4493e-07,bn171024977,1.5449605448511965,-6.024554404583166,0,1,0
GRB180804765,139.67,-68.9,58334.76551,21.504,3.5109e-06,bn180804765,1.3325192715697167,-5.454569170534649,0,0,0
GRB090411838,156.0,-68.9,54932.83793,21.501,6.6659e-06,bn090411838,1.3324586793880062,-5.176134690675489,0,0,0
GRB240807238,300.967,-68.7861,60529.23802,7.68,6.7686e-07,bn240807238,0.885361276580269,-6.1694369920127805,0,1,1
GRB221021388,218.71,-68.58,59873.3878,68.353,1.367e-05,bn221021388,1.83475758677698,-4.864228308454172,0,0,0
GRB240107803,292.46,-68.3,60316.80312,60.161,6.2274e-06,bn240107803,1.779315053733182,-5.205686263791456,0,0,0
GRB221201517,266.923,-68.251,59914.51719,28.929,1.8118e-05,bn221201517,1.4613334364935224,-4.741887347651497,0,0,0
GRB160716144,189.61,-68.04,57585.14364,28.928,2.8781e-06,bn160716144,1.4613184238082144,-5.540879031150459,0,0,0
GRB240222369,143.248,-68.029,60362.36911,3.776,4.8433e-07,bn240222369,0.5770321006404446,-6.314768969511188,1,1,1
GRB210126417,70.68,-67.94,59240.41673,61.441,3.9751e-06,bn210126417,1.7884582826294948,-5.400641016262523,0,0,0
GRB090719063,341.27,-67.86,55031.0635,11.392,4.6848e-05,bn090719063,1.0566000144155394,-4.329308017929847,0,0,0
GRB180906759,270.12,-67.67,58367.75863,13.309,3.6221e-06,bn180906759,1.1241454576932914,-5.4410275737628835,0,0,0
GRB240205926,351.76,-55.132,60345.92579,47.105,4.9464e-05,bn240205926,1.6730670173498607,-4.305709888508932,0,0,0
GRB240118508,49.84,-55.05,60327.5077,26.624,1.1504e-06,bn240118508,1.4252733209227721,-5.939113376995338,0,1,0
GRB100605774,273.43,-67.6,55352.77443,8.192,7.5654e-07,bn100605774,0.9133899966462153,-6.1211107033286485,0,1,1
GRB110316139,46.7,-67.58,55636.13868,2.944,1.1497e-07,bn110316139,0.46893795318394227,-6.939037886906167,1,1,1
GRB231123809,163.24,-67.55,60271.80928,52.481,2.2087e-06,bn231123809,1.7200021099924219,-5.655843606368793,0,1,0
GRB191220589,211.77,-67.51,58837.58923,27.905,1.8048e-05,bn191220589,1.4456820424160004,-4.743568511373177,0,0,0
GRB240422112,255.61,-67.43,60422.1118,28.16,8.4572e-07,bn240422112,1.4496326658924636,-6.072722049873742,0,1,0
GRB230911185,351.71,-55.01,60198.1846,85.505,1.7218e-05,bn230911185,1.931991516402883,-4.764014774197213,0,0,0
GRB090213236,330.6,-55.0,54875.23571,20.224,1.0974e-06,bn090213236,1.3058670780765034,-5.959595471085841,0,1,0
GRB081006604,142.0,-67.4,54745.60387,6.4,8.3329e-07,bn081006604,0.8061800418423947,-6.0791517150268986,0,1,1
GRB090524346,329.5,-67.4,54975.34579,54.337,1.6588e-05,bn090524346,1.735095664904593,-4.780203355191473,0,0,0
GRB150404733,165.91,-67.37,57116.73268,4.864,6.1093e-07,bn150404733,0.6869936555521862,-6.213937466492943,1,1,1
GRB100719311,304.87,-67.14,55396.31132,1.6,3.8679e-07,bn100719311,0.20412025408989115,-6.412412495403968,1,1,1
GRB090819607,49.08,-67.12,55062.60726,0.192,2.7212e-07,bn090819607,-0.7166965093519143,-6.5650799703503395,1,1,1
GRB180703876,6.54,-67.1,58302.87616,20.736,1.6251e-05,bn180703876,1.3167250051344843,-4.789117237284387,0,0,0
GRB131118958,349.863,-66.833,56614.95761,85.249,6.754e-05,bn131118958,1.9306892983656552,-4.170438300682899,0,0,0
GRB170323775,348.83,-66.81,57835.77533,35.328,3.7589e-06,bn170323775,1.5481190640062947,-5.424927674286187,0,0,0
GRB181128751,182.82,-66.74,58450.75132,17.664,1.5219e-06,bn181128751,1.247089080635522,-5.817585347565446,0,1,0
GRB181208188,104.11,-66.66,58460.18801,62.465,8.1001e-06,bn181208188,1.7956367512640061,-5.0915042579331935,0,0,0
GRB190422670,189.23,-54.95,58595.67019,20.736,1.8196e-06,bn190422670,1.3167250051344843,-5.740000204918113,0,1,0
GRB111107035,129.478,-66.52,55872.03502,12.032,9.073e-07,bn111107035,1.080337859342519,-6.042201225070002,0,1,1
GRB190420981,319.29,-66.41,58593.98084,1.472,6.538e-07,bn190420981,0.16790810503839196,-6.184488662637236,1,1,1
GRB151003729,60.34,-66.37,57298.72917,44.032,1.3475e-06,bn151003729,1.6437684220825541,-5.8704389976909175,0,1,0
GRB220910627,276.7,-53.52,59832.62706,1.6,9.2406e-08,bn220910627,0.20412025408989115,-7.033830097721684,1,1,1
GRB230409936,195.94,-53.38,60043.93594,52.736,3.3447e-06,bn230409936,1.7221071939162593,-5.475629845457641,0,0,0
GRB090926181,353.401,-66.3239,55100.18087,13.76,0.00014657,bn090926181,1.1386184654615903,-3.8339546158437097,0,0,0
GRB220518717,293.32,-66.21,59717.71658,3.84,3.61e-07,bn220518717,0.5843313374650374,-6.442372511573173,1,1,1
GRB150628767,347.02,-66.18,57201.76663,0.64,2.6488e-07,bn150628767,-0.19381934743151497,-6.576786904242151,1,1,1
GRB220124074,274.51,-66.17,59603.07431,53.76,2.7243e-06,bn220124074,1.730459268124163,-5.564729128389429,0,1,0
GRB200714774,196.866,-51.6403,59044.77436,20.736,7.1563e-06,bn200714774,1.3167250051344843,-5.145305392959642,0,0,0
GRB210714331,313.67,-51.59,59409.33094,42.369,3.6533e-05,bn210714331,1.6270482240835413,-4.437313474358795,0,0,0
GRB120919816,303.53,-66.16,56189.81646,20.48,1.1356e-06,bn120919816,1.3113299735095778,-5.944736374215816,0,1,0
GRB240613991,262.18,-66.14,60474.99067,3.072,9.7873e-07,bn240613991,0.48742135273135306,-6.0092927284959785,1,1,1
GRB180723757,7.84,-66.11,58322.75681,19.712,4.3311e-05,bn180723757,1.2947307125163157,-4.3634007860724315,0,0,0
GRB200130248,329.29,-65.93,58878.2481,56.577,5.9173e-06,bn200130248,1.7526399229076397,-5.227869072615635,0,0,0
GRB101011707,48.3,-65.9,55480.70737,36.352,2.7101e-06,bn101011707,1.560528321641827,-5.5669986590549625,0,1,0
GRB240112541,8.21,-65.87,60321.54127,15.616,3.0525e-06,bn240112541,1.1935698281334817,-5.515330100114667,0,0,0
GRB231203293,230.59,-51.51,60281.29272,36.608,5.3892e-06,bn231203293,1.5635760146402875,-5.268467640356805,0,0,0
GRB090625560,2.2618,-65.7803,55007.55998,13.056,2.3679e-06,bn090625560,1.1158101746737614,-5.6256183019491175,0,1,0
GRB160303971,302.2,-65.68,57450.97121,27.136,1.3771e-06,bn160303971,1.4335458465809858,-5.861002985967364,0,1,0
GRB120426090,111.537,-65.631,56043.08975,2.688,2.1049e-05,bn120426090,0.4294294259496452,-4.676766468635426,1,0,0
GRB130727698,330.799,-65.5384,56500.69816,12.992,8.1625e-06,bn130727698,1.1136760453249377,-5.088171485143251,0,0,0
GRB101023951,317.97,-65.3859,55492.95144,76.801,6.3694e-05,bn101023951,1.8853668805255657,-4.195900794605223,0,0,0
GRB170827818,48.79,-65.38,57992.81811,0.832,4.7114e-07,bn170827818,-0.07987615172102978,-6.326757852681957,1,1,1
GRB161105417,249.25,-65.2167,57697.41723,41.473,9.5415e-06,bn161105417,1.6177654621926845,-5.020378793754245,0,0,0
GRB230715190,35.57,-65.18,60140.18991,135.938,3.4306e-05,bn230715190,2.1333408792315827,-4.464628650779457,0,0,0
GRB201217108,273.28,-65.13,59200.10768,37.121,5.7309e-06,bn201217108,1.5696196788322478,-5.24176959154225,0,0,0
GRB170210116,226.055,-65.101,57794.1164,76.545,9.6107e-05,bn170210116,1.8839168330616272,-4.017244527243829,0,0,0
GRB210925056,47.99,-51.41,59482.05566,4.544,5.7858e-06,bn210925056,0.6574384182783221,-5.237629076706614,1,0,0
GRB210807955,143.551,-51.409,59433.95514,125.442,2.9852e-05,bn210807955,2.0984429730853176,-4.5250251122286675,0,0,0
GRB200130417,137.53,-51.34,58878.41663,11.293,1.1459e-05,bn200130417,1.0528093665975224,-4.940849490604459,0,0,0
GRB090924625,69.73,-65.02,55098.62493,0.352,5.5461e-07,bn090924625,-0.4534561027324798,-6.255934004833851,1,1,1
GRB090602564,248.94,-65.02,54984.56415,20.736,2.7923e-06,bn090602564,1.3167250051344843,-5.5540223706656455,0,0,0
GRB180528371,284.67,-65.02,58266.37063,16.896,7.1911e-07,bn180528371,1.2277839265576997,-6.143144282739474,0,1,0
GRB110411629,210.3,-64.99,55662.62865,23.552,3.5843e-06,bn110411629,1.3720278110972177,-5.445583531348247,0,0,0
GRB210317381,154.22,-64.94,59290.38089,46.337,2.0325e-05,bn210317381,1.6659279221751793,-4.691967308988932,0,0,0
GRB150826557,317.97,-64.94,57260.55713,33.024,3.7751e-06,bn150826557,1.5188296887619728,-5.423060035665107,0,0,0
GRB230316546,273.07,-64.93,60019.54618,30.913,9.17e-06,bn230316546,1.4901411679386145,-5.037625928320013,0,0,0
GRB190903722,62.43,-64.86,58729.72195,0.272,4.4683e-07,bn190903722,-0.565429499297847,-6.3497604925153635,1,1,1
GRB190804058,108.02,-64.86,58699.05796,4.224,4.4761e-07,bn190804058,0.6257240123416722,-6.349003205155718,1,1,1
GRB221103285,126.65,-51.23,59886.28494,140.29,1.3112e-05,bn221103285,2.147026718317922,-4.882327747259203,0,0,0
GRB120921877,96.42,-64.77,56191.87713,5.632,2.4783e-06,bn120921877,0.7506627232459953,-5.60582859958487,0,1,0
GRB170126480,263.633,-64.7605,57779.47965,13.824,8.5363e-06,bn170126480,1.1406337565507951,-5.0687252428663125,0,0,0
GRB090711850,139.61,-64.74,55023.84957,51.969,5.7921e-06,bn090711850,1.7157443684611615,-5.2371564507134,0,0,0
GRB180113418,174.63,-64.74,58131.41812,24.576,0.00016311,bn180113418,1.3905112160229054,-3.7875191460200597,0,0,0
GRB091017985,214.4,-64.74,55121.98539,44.8,2.1468e-06,bn091017985,1.651278023692217,-5.668188184003258,0,1,0
GRB081225257,234.1,-64.6,54825.2565,41.217,6.7467e-06,bn081225257,1.6150763887888033,-5.170902163741812,0,0,0
GRB101213849,260.99,-64.51,55543.84892,5.12,1.2894e-06,bn101213849,0.7092700457989635,-5.889578653526043,1,1,1
GRB230803061,158.41,-64.38,60159.06051,87.554,6.8251e-05,bn230803061,1.9422759970501813,-4.1658903447255895,0,0,0
GRB211216282,44.36,-64.35,59564.28185,20.224,9.3273e-06,bn211216282,1.3058670780765034,-5.030239398377296,0,0,0
GRB220830319,239.77,-64.35,59821.31907,61.441,8.9214e-06,bn220830319,1.7884582826294948,-5.049562120180457,0,0,0
GRB150805445,95.76,-64.33,57239.44485,45.825,6.1044e-06,bn150805445,1.6611024831114933,-5.214349901929356,0,0,0
GRB181128129,10.27,-64.3,58450.12877,1.728,2.7689e-07,bn181128129,0.2375439894706269,-6.557535909719715,1,1,1
GRB190407575,90.53,-64.14,58580.57543,58.88,2.1343e-06,bn190407575,1.7699678087053676,-5.670724187763545,0,1,0
GRB140612294,267.38,-64.11,56820.29414,38.913,4.1045e-06,bn140612294,1.5900947252134694,-5.386729159191806,0,0,0
GRB151117442,19.64,-64.1,57343.44236,58.561,8.7776e-06,bn151117442,1.7676084916340256,-5.056619266344886,0,0,0
GRB150204272,160.241,-64.043,57057.27162,11.008,1.9351e-06,bn150204272,1.0417084603440578,-5.713274144646177,0,1,0
GRB110818860,317.337,-63.981,55791.85966,67.073,5.1538e-06,bn110818860,1.8265477381072095,-5.287864012224678,0,0,0
GRB170127067,339.33,-63.94,57780.06653,0.128,5.5868e-06,bn170127067,-0.8927866374397453,-5.252829102013178,1,0,1
GRB140508179,350.53,-63.78,56785.17895,19.456,3.3351e-06,bn140508179,1.2890535799145195,-5.476878117881759,0,0,0
GRB130523198,39.49,-63.07,56435.19841,5.376,2.7096e-06,bn130523198,0.7304593408297052,-5.567078788666788,0,1,0
GRB180727594,346.665,-63.0505,58326.59408,0.896,3.9404e-07,bn180727594,-0.04769150563448242,-6.404349487748598,1,1,1
GRB131105087,71.011,-62.981,56601.08673,112.642,2.3777e-05,bn131105087,2.051700356779744,-4.6238411156887205,0,0,0
GRB190916590,321.27,-48.9,58742.59045,37.376,2.958e-06,bn190916590,1.572592832715895,-5.528987148556129,0,0,0
GRB131030653,61.45,-62.8,56595.65308,53.248,1.65e-06,bn131030653,1.7263033084306822,-5.782489735705973,0,1,0
GRB240127202,299.93,-62.79,60336.20186,0.096,1.1907e-07,bn240127202,-1.0177242430831401,-6.923833060655068,1,1,1
GRB180602938,86.05,-62.78,58271.93826,0.008,2.0878e-07,bn180602938,-2.0968557295904615,-6.680103141185112,1,1,1
GRB231118720,4.843,-48.035,60266.71979,5.76,7.4027e-06,bn231118720,0.7604225588215531,-5.130603983708395,0,0,0
GRB150403913,311.502,-62.7118,57115.91263,22.272,5.4707e-05,bn150403913,1.3477592374300402,-4.26195630637732,0,0,0
GRB140422194,164.54,-62.62,56769.19358,361.472,4.7774e-06,bn140422194,2.5580746632290956,-5.320799304272949,0,0,0
GRB081204004,63.3,-62.6,54804.00375,7.424,1.0188e-06,bn081204004,0.8706380217095196,-5.991868437759337,0,1,1
GRB080905705,301.7,-62.6,54714.7054,105.984,2.9093e-06,bn080905705,2.0252403105304846,-5.536196565500832,0,0,0
GRB200117517,129.67,-62.51,58865.51674,28.416,4.4085e-06,bn200117517,1.4535629593819557,-5.355699303685218,0,0,0
GRB141016897,221.45,-62.49,56946.89677,17.405,3.579e-06,bn141016897,1.2406740525725892,-5.446226167259206,0,0,0
GRB200317028,65.54,-46.32,58925.02813,7.616,4.6594e-06,bn200317028,0.8817269924003746,-5.331660683930454,0,0,0
GRB210822273,343.45,-46.3,59448.27274,18.624,5.4743e-06,bn210822273,1.2700729862888704,-5.261663473011746,0,0,0
GRB240731597,8.65,-46.27,60522.59737,11.264,2.1867e-06,bn240731597,1.0516926803540083,-5.660190934780481,0,1,0
GRB210211363,269.437,-46.266,59256.36341,28.673,1.0622e-06,bn210211363,1.4574731498538194,-5.973752818522226,0,1,0
GRB090717034,92.41,-62.48,55029.0344,65.537,2.3235e-05,bn090717034,1.8164865640077381,-4.633855454049983,0,0,0
GRB121217313,153.71,-62.3505,56278.31252,828.672,6.7667e-06,bn121217313,2.9183826652385076,-5.169616659364022,0,0,0
GRB110521478,57.54,-62.34,55702.47846,6.141,3.6081e-06,bn110521478,0.7882391681026447,-5.442709397823812,0,0,0
GRB111003465,276.76,-62.32,55837.46528,16.64,2.1043e-05,bn111003465,1.2211533480541323,-4.6768902809763855,0,0,0
GRB180625941,39.13,-62.31,58294.94076,0.704,3.2452e-07,bn180625941,-0.15242672396275506,-6.488624726585999,1,1,1
GRB170906485,34.86,-62.28,58002.48492,45.568,4.3647e-07,bn170906485,1.6586599771514334,-6.359946111233617,0,1,0
GRB110929187,288.19,-62.21,55833.18673,5.12,2.1973e-06,bn110929187,0.7092700457989635,-5.658090879820232,1,1,1
GRB210603907,145.88,-62.12,59368.90727,7.936,6.8998e-07,bn210603907,0.8996017138707258,-6.161100559198124,0,1,1
GRB171004857,26.56,-62.11,58030.85666,8.192,1.3102e-06,bn171004857,0.9133899966462153,-5.882629258979094,0,1,1
GRB090427644,210.0,-45.7,54948.64376,1.024,2.6529e-07,bn090427644,0.010300380755309823,-6.57611544555086,1,1,1
GRB160528276,114.5,-62.11,57536.27616,7.168,7.4301e-07,bn160528276,0.8553980572420224,-6.128946894372609,0,1,1
GRB150802127,151.53,-62.08,57236.12711,313.093,1.4592e-05,bn150802127,2.4956733593414344,-4.835882202775296,0,0,0
GRB130406288,157.78,-62.05,56388.28823,7.936,2.924e-06,bn130406288,0.8996017138707258,-5.534007779215693,0,0,0
GRB170912273,215.459,-61.9967,58008.27346,13.568,3.8202e-06,bn170912273,1.1325158669213697,-5.417902531531013,0,0,0
GRB141013803,315.06,-61.89,56943.80347,82.432,8.8092e-06,bn141013803,1.9160958422761984,-5.05505859989844,0,0,0
GRB190507712,86.22,-61.88,58610.712,0.096,1.1122e-07,bn190507712,-1.0177242430831401,-6.953426802337995,1,1,1
GRB230614385,110.91,-61.88,60109.38544,14.909,5.7082e-06,bn230614385,1.173448543873999,-5.243493210588776,0,0,0
GRB240810880,140.09,-41.4,60532.88009,1.536,1.1072e-06,bn240810880,0.18639149843920447,-5.9557347000846805,1,1,1
GRB220725244,250.08,-41.4,59785.24371,0.512,8.5253e-08,bn220725244,-0.2907291907935876,-7.068781209633624,1,1,1
GRB230707782,28.55,-41.29,60132.78218,99.586,4.1448e-05,bn230707782,1.9981982930848532,-4.3824953729165586,0,0,0
GRB170727841,218.85,-61.84,57961.84095,19.2,8.7289e-07,bn170727841,1.2833012513230533,-6.058990731059256,0,1,0
GRB220726405,196.92,-61.82,59786.40471,19.456,1.5393e-06,bn220726405,1.2890535799145195,-5.812648517776539,0,1,0
GRB210119121,282.804,-61.801,59233.12095,0.048,1.8742e-07,bn210119121,-1.3187497149169531,-6.726952405662003,1,1,1
GRB170112970,207.76,-61.77,57765.96955,7.36,5.6152e-07,bn170112970,0.8668778733448973,-6.250557434825939,0,1,1
GRB210228277,91.62,-41.29,59273.27675,42.753,1.0914e-05,bn210228277,1.6309666049588498,-4.962012071329011,0,0,0
GRB150228981,7.55,-61.73,57081.98103,36.609,1.1531e-05,bn150228981,1.563587877854297,-4.938129261556704,0,0,0
GRB150206285,357.94,-61.61,57059.28485,23.296,2.983e-06,bn150206285,1.3672813762753913,-5.525332187898327,0,0,0
GRB151231443,65.63,-61.54,57387.44291,71.425,8.5926e-05,bn151231443,1.8538502551352074,-4.065874899448262,0,0,0
GRB171025913,338.24,-61.52,58051.91311,7.936,4.0953e-07,bn171025913,0.8996017138707258,-6.387608244519163,0,1,1
GRB180822562,185.25,-61.49,58352.56151,152.003,8.1165e-06,bn180822562,2.181852162318946,-5.0906258562841264,0,0,0
GRB211124104,94.967,-61.433,59542.10409,0.512,5.6924e-07,bn211124104,-0.2907291907935876,-6.2446283029809715,1,1,1
GRB140115863,210.03,-61.41,56672.8634,14.909,3.9525e-06,bn140115863,1.173448543873999,-5.40311713369207,0,0,0
GRB200105914,323.03,-41.18,58853.91353,16.896,3.3754e-06,bn200105914,1.2277839265576997,-5.471661887675161,0,0,0
GRB190626254,145.7,-41.11,58660.25442,23.808,1.7294e-06,bn190626254,1.37672293210732,-5.76207943364962,0,1,0
GRB120119229,139.65,-61.33,55945.22904,41.728,5.9423e-06,bn120119229,1.6204275801235546,-5.2260381179403135,0,0,0
GRB080719529,153.2,-61.3,54666.52895,16.128,7.7533e-07,bn080719529,1.2075805416934118,-6.110457400926922,0,1,0
GRB211107848,183.42,-61.22,59525.84769,8.384,5.1037e-07,bn211107848,0.9234513214400397,-6.292029776039946,0,1,1
GRB240227195,69.59,-61.17,60367.19462,1.6,4.6732e-07,bn240227195,0.20412025408989115,-6.330292708923233,1,1,1
GRB190419414,106.45,-40.13,58592.41363,212.741,1.3705e-05,bn190419414,2.3278511983749532,-4.863117791259853,0,0,0
